TICKET,FECHA,IDESTADO,IDCIUDAD,IDTIENDA,IDEMPLEADO
00018742,2022-01-26,4,2,28,17
00018743,2021-08-03,2,4,58,41
00018744,2022-11-12,10,17,5,77
00018745,2022-07-30,10,9,18,72
00018746,2021-07-30,1,14,83,93
00018747,2022-06-16,6,3,88,31
00018748,2021-10-30,29,19,60,71
00018749,2022-11-24,28,9,41,3
00018750,2020-09-02,8,12,1,1
00018751,2022-06-13,31,20,83,59
00018752,2020-05-30,6,1,6,18
00018753,2022-11-26,13,7,56,83
00018754,2021-04-07,6,11,67,1
00018755,2022-08-27,8,11,99,17
00018756,2021-09-04,32,10,31,84
00018757,2022-01-15,18,3,41,34
00018758,2020-01-14,32,3,12,1
00018759,2022-07-30,21,4,25,49
00018760,2021-01-09,31,12,92,50
00018761,2021-07-30,32,2,6,98
00018762,2022-12-30,29,18,22,72
00018763,2021-08-14,30,18,87,73
00018764,2022-04-07,21,16,69,62
00018765,2020-12-27,4,16,22,15
00018766,2022-03-21,11,9,41,8
00018767,2022-12-29,32,9,8,5
00018768,2021-06-21,7,18,42,5
00018769,2022-02-10,6,11,85,2
00018770,2022-11-01,20,9,43,39
00018771,2022-02-03,26,6,54,68
00018772,2022-09-25,3,11,32,54
00018773,2022-06-11,4,7,33,21
00018774,2022-12-06,30,17,76,18
00018775,2020-07-30,16,13,37,33
00018776,2020-01-22,23,14,80,23
00018777,2021-07-30,12,15,83,40
00018778,2021-04-10,30,3,44,56
00018779,2022-03-20,26,2,36,22
00018780,2021-02-21,32,4,41,6
00018781,2021-04-21,15,15,73,76
00018782,2021-07-30,15,16,44,95
00018783,2022-11-01,29,5,51,17
00018784,2021-06-10,18,19,64,22
00018785,2020-12-21,4,7,45,54
00018786,2020-03-16,7,13,25,55
00018787,2020-09-02,20,20,5,55
00018788,2022-01-15,31,5,14,1
00018789,2021-03-07,18,1,48,74
00018790,2022-10-30,9,5,53,50
00018791,2021-04-08,7,13,43,65
00018792,2021-12-26,32,14,27,26
00018793,2020-09-05,16,9,87,26
00018794,2022-02-28,18,18,27,2
00018795,2021-07-30,19,20,13,61
00018796,2022-02-12,13,17,21,83
00018797,2022-10-30,7,1,95,24
00018798,2021-11-18,32,5,71,6
00018799,2020-01-29,17,11,36,80
00018800,2021-04-29,14,6,64,75
00018801,2021-01-18,5,13,68,33
00018802,2022-07-30,2,2,50,68
00018803,2022-08-28,14,19,62,80
00018804,2021-05-30,1,12,58,82
00018805,2021-02-08,3,9,98,62
00018806,2020-09-19,4,9,67,48
00018807,2020-10-30,10,13,77,9
00018808,2020-03-07,29,3,92,45
00018809,2021-04-03,32,8,47,6
00018810,2021-12-30,30,6,89,60
00018811,2021-05-30,15,5,23,48
00018812,2021-08-17,21,10,58,57
00018813,2022-07-30,11,12,14,77
00018814,2020-09-28,30,17,21,91
00018815,2020-07-30,8,4,89,13
00018816,2021-11-12,14,16,11,64
00018817,2021-07-30,17,7,41,26
00018818,2021-07-30,22,8,2,33
00018819,2021-06-30,28,14,62,99
00018820,2020-12-19,25,11,9,58
00018821,2022-11-07,18,19,20,98
00018822,2021-06-21,21,5,73,95
00018823,2021-10-01,22,2,97,38
00018824,2021-05-30,24,14,85,38
00018825,2021-04-24,1,11,78,16
00018826,2020-07-30,18,16,51,48
00018827,2021-01-03,21,3,60,94
00018828,2022-06-11,1,19,27,99
00018829,2021-08-11,13,4,1,62
00018830,2022-04-07,4,2,66,71
00018831,2021-05-30,4,14,9,36
00018832,2021-11-18,8,14,29,87
00018833,2022-10-30,20,14,65,42
00018834,2022-01-14,26,20,8,11
00018835,2020-10-30,18,18,8,73
00018836,2021-12-06,32,11,12,88
00018837,2020-07-30,25,3,25,23
00018838,2020-10-30,28,18,2,22
00018839,2022-09-13,4,12,42,4
00018840,2021-08-19,3,8,85,32
00018841,2022-01-14,6,19,76,60
00018842,2020-01-18,24,5,96,87
00018843,2021-07-30,31,1,71,18
00018844,2021-12-28,25,16,51,69
00018845,2020-04-19,4,9,46,96
00018846,2020-03-04,2,8,99,96
00018847,2021-04-06,20,10,6,35
00018848,2022-01-18,10,14,89,65
00018849,2022-09-02,5,13,37,8
00018850,2021-02-13,18,6,49,58
00018851,2021-01-11,32,1,61,33
00018852,2021-09-30,9,16,44,77
00018853,2020-07-30,23,20,4,20
00018854,2020-12-15,22,4,30,29
00018855,2020-04-30,15,11,87,77
00018856,2022-03-06,28,20,43,88
00018857,2021-08-22,4,1,49,50
00018858,2021-05-30,19,1,73,61
00018859,2021-08-30,31,2,11,89
00018860,2022-04-22,22,12,10,41
00018861,2020-08-25,9,6,41,76
00018862,2021-11-19,25,2,90,45
00018863,2022-04-01,28,18,99,4
00018864,2021-09-20,26,2,78,60
00018865,2022-06-12,26,16,2,84
00018866,2022-05-30,17,10,84,71
00018867,2020-10-30,28,15,12,32
00018868,2020-09-06,2,9,89,67
00018869,2022-10-30,25,5,21,83
00018870,2022-09-26,9,8,54,50
00018871,2020-07-30,10,4,81,29
00018872,2021-12-23,25,7,99,55
00018873,2022-06-19,3,1,12,67
00018874,2022-10-30,13,8,76,18
00018875,2022-07-30,10,12,73,86
00018876,2020-10-30,17,8,17,32
00018877,2021-07-30,5,15,17,19
00018878,2022-06-21,23,15,46,6
00018879,2020-07-30,8,10,40,79
00018880,2021-03-09,8,1,35,28
00018881,2022-08-15,29,19,1,12
00018882,2021-05-30,11,12,8,96
00018883,2021-01-30,29,4,63,25
00018884,2021-03-23,18,9,27,56
00018885,2020-07-30,18,18,76,39
00018886,2020-07-30,23,14,17,85
00018887,2020-03-26,23,17,8,5
00018888,2022-06-11,4,1,28,74
00018889,2020-12-07,15,1,35,48
00018890,2020-08-16,31,17,23,52
00018891,2020-10-30,25,15,5,97
00018892,2022-09-07,7,17,83,42
00018893,2021-12-14,18,14,46,100
00018894,2021-04-01,17,10,35,82
00018895,2022-06-07,12,18,92,99
00018896,2020-06-18,19,7,62,83
00018897,2021-09-01,7,10,1,64
00018898,2021-07-30,19,16,75,67
00018899,2022-10-30,19,8,86,63
00018900,2022-12-19,11,4,86,66
00018901,2022-09-26,6,18,34,5
00018902,2020-02-14,21,4,51,56
00018903,2020-04-04,26,2,68,47
00018904,2021-11-01,3,12,59,18
00018905,2021-12-28,19,1,51,87
00018906,2021-08-20,22,15,65,43
00018907,2020-08-19,23,2,86,32
00018908,2022-09-17,27,16,75,26
00018909,2021-09-27,23,13,14,76
00018910,2020-12-27,31,14,34,33
00018911,2020-04-06,28,9,41,57
00018912,2021-10-30,6,5,9,54
00018913,2020-08-01,3,5,54,12
00018914,2022-07-30,27,4,5,5
00018915,2021-01-22,26,17,67,82
00018916,2020-11-06,30,5,25,75
00018917,2021-05-30,19,20,86,58
00018918,2022-04-23,15,8,99,3
00018919,2020-11-20,29,17,59,65
00018920,2020-03-01,9,10,55,26
00018921,2021-08-10,32,17,44,2
00018922,2022-07-30,31,14,15,31
00018923,2020-09-15,2,14,13,92
00018924,2020-12-24,27,2,35,78
00018925,2021-01-21,20,7,9,63
00018926,2021-08-29,28,5,43,85
00018927,2021-02-25,3,2,7,27
00018928,2022-06-03,29,10,74,21
00018929,2022-11-12,30,19,76,3
00018930,2022-12-23,13,5,59,45
00018931,2021-12-18,29,8,38,32
00018932,2021-08-31,26,4,50,28
00018933,2020-03-31,21,14,90,67
00018934,2021-08-19,18,18,20,63
00018935,2021-08-29,22,13,38,95
00018936,2020-12-24,1,14,100,68
00018937,2020-03-03,17,15,59,2
00018938,2021-03-14,13,3,83,45
00018939,2020-08-07,32,12,71,51
00018940,2020-11-08,22,18,85,46
00018941,2021-02-11,16,1,11,33
00018942,2022-05-30,7,6,76,24
00018943,2020-03-17,23,14,16,54
00018944,2021-07-30,26,12,46,45
00018945,2022-02-17,5,12,83,4
00018946,2020-10-30,5,4,71,33
00018947,2020-09-21,31,3,52,16
00018948,2020-07-30,7,15,16,7
00018949,2022-04-07,26,16,23,27
00018950,2021-09-07,5,18,15,96
00018951,2022-10-30,3,1,17,9
00018952,2022-08-14,6,17,21,53
00018953,2020-04-15,2,16,50,68
00018954,2022-03-16,19,13,39,64
00018955,2021-04-09,18,7,84,83
00018956,2020-10-30,13,15,66,68
00018957,2021-04-13,31,4,49,54
00018958,2020-03-01,7,7,10,45
00018959,2022-02-10,1,12,49,1
00018960,2020-01-18,5,8,97,5
00018961,2021-11-30,25,20,48,38
00018962,2022-08-08,2,8,97,38
00018963,2020-03-30,19,10,39,24
00018964,2021-09-20,7,19,70,69
00018965,2021-04-12,1,15,31,80
00018966,2020-07-30,7,9,94,30
00018967,2020-03-19,18,1,70,99
00018968,2020-07-30,15,12,56,58
00018969,2020-08-28,13,20,72,46
00018970,2021-03-04,26,11,19,100
00018971,2020-04-04,12,16,88,10
00018972,2022-03-13,10,17,83,7
00018973,2022-09-22,30,7,28,48
00018974,2020-06-05,18,12,52,39
00018975,2022-06-01,25,11,45,99
00018976,2021-11-24,16,9,97,89
00018977,2020-01-26,30,1,1,68
00018978,2021-09-20,3,11,45,94
00018979,2022-01-12,15,18,44,57
00018980,2020-08-31,2,18,67,63
00018981,2022-01-10,22,9,23,13
00018982,2020-08-10,14,10,89,25
00018983,2020-08-08,29,6,32,91
00018984,2021-08-27,20,17,94,41
00018985,2020-07-30,15,11,41,80
00018986,2020-01-22,15,12,21,22
00018987,2021-05-30,30,5,3,14
00018988,2020-09-14,19,8,9,46
00018989,2022-02-15,2,9,67,70
00018990,2021-09-05,25,20,23,12
00018991,2020-11-01,31,4,35,11
00018992,2020-11-22,4,17,62,51
00018993,2022-08-06,32,11,56,74
00018994,2020-08-16,19,2,53,49
00018995,2021-05-30,11,20,71,63
00018996,2022-10-30,32,15,13,45
00018997,2022-06-18,15,14,25,83
00018998,2022-04-29,10,16,71,6
00018999,2022-01-31,14,14,63,88
00019000,2021-11-22,32,9,91,89
00019001,2022-04-29,21,11,79,22
00019002,2021-12-19,32,9,1,94
00019003,2020-07-30,26,13,46,62
00019004,2022-02-01,31,15,19,23
00019005,2022-07-30,25,20,23,40
00019006,2021-01-28,11,4,69,43
00019007,2022-12-01,22,1,80,69
00019008,2021-10-30,16,2,53,32
00019009,2020-10-30,3,18,76,66
00019010,2021-08-17,16,1,43,64
00019011,2022-11-14,24,3,86,36
00019012,2020-08-07,21,18,81,71
00019013,2022-04-23,13,9,3,56
00019014,2021-11-24,14,20,58,41
00019015,2021-05-30,7,17,80,55
00019016,2021-12-13,5,6,99,89
00019017,2020-02-28,24,19,15,6
00019018,2020-02-15,28,18,49,53
00019019,2022-04-25,14,19,26,34
00019020,2022-10-01,31,11,42,50
00019021,2021-04-02,13,18,32,20
00019022,2021-03-07,31,1,47,84
00019023,2022-06-12,32,12,25,28
00019024,2020-09-11,19,5,55,72
00019025,2022-10-30,28,5,16,80
00019026,2021-09-08,14,3,24,29
00019027,2022-08-22,19,3,56,93
00019028,2022-03-21,20,10,73,61
00019029,2021-12-29,19,11,12,23
00019030,2021-10-30,22,8,34,99
00019031,2022-08-28,21,17,86,74
00019032,2021-10-30,22,17,58,68
00019033,2022-02-11,7,13,94,86
00019034,2020-05-30,15,8,21,49
00019035,2021-01-09,18,8,23,69
00019036,2022-08-26,18,1,33,93
00019037,2020-10-01,28,16,7,44
00019038,2021-10-30,3,1,38,71
00019039,2021-12-04,15,3,69,100
00019040,2020-12-25,6,1,60,8
00019041,2021-02-09,27,9,37,73
00019042,2022-06-18,19,6,3,75
00019043,2020-06-04,8,8,43,76
00019044,2021-09-15,32,3,66,96
00019045,2021-12-30,11,10,17,42
00019046,2021-02-16,18,8,73,61
00019047,2020-02-26,27,9,42,55
00019048,2022-10-30,32,6,54,43
00019049,2021-11-07,28,13,22,70
00019050,2020-04-07,30,17,100,100
00019051,2022-04-26,18,13,42,46
00019052,2022-06-14,28,17,15,16
00019053,2022-09-19,19,6,94,78
00019054,2021-12-20,27,1,95,100
00019055,2022-11-01,29,8,21,41
00019056,2021-02-23,7,9,24,74
00019057,2022-02-16,29,11,85,39
00019058,2020-07-30,9,19,71,78
00019059,2020-05-30,29,10,77,84
00019060,2022-01-12,15,1,29,57
00019061,2021-06-07,16,10,97,50
00019062,2020-01-29,23,3,34,62
00019063,2020-09-27,4,18,22,58
00019064,2021-06-05,21,14,18,3
00019065,2022-07-30,6,12,46,26
00019066,2022-04-08,4,1,3,51
00019067,2021-08-22,28,9,37,15
00019068,2021-01-24,8,8,61,16
00019069,2021-12-09,5,3,24,98
00019070,2021-10-30,16,8,22,88
00019071,2022-11-08,27,6,90,20
00019072,2021-06-21,6,20,4,61
00019073,2022-12-02,5,1,32,82
00019074,2021-11-25,29,4,78,2
00019075,2021-08-30,9,2,91,34
00019076,2020-05-30,7,15,77,85
00019077,2022-10-30,32,2,63,95
00019078,2021-10-30,11,20,57,72
00019079,2021-12-29,25,10,11,13
00019080,2022-12-29,21,17,39,2
00019081,2021-09-28,24,9,73,52
00019082,2020-11-28,13,12,94,24
00019083,2021-04-16,13,5,92,97
00019084,2022-05-30,8,3,30,42
00019085,2022-02-11,10,16,84,36
00019086,2020-07-30,2,19,22,75
00019087,2021-09-02,1,7,28,100
00019088,2021-09-21,21,13,5,84
00019089,2022-09-04,8,5,3,7
00019090,2022-02-05,16,14,14,20
00019091,2022-02-19,16,10,57,13
00019092,2022-08-15,30,11,41,1
00019093,2022-07-30,24,2,41,89
00019094,2021-10-30,22,3,80,8
00019095,2022-08-03,30,20,97,33
00019096,2020-02-02,32,19,100,73
00019097,2020-04-05,4,1,57,49
00019098,2022-08-03,19,14,6,40
00019099,2022-04-17,22,16,82,5
00019100,2022-09-09,23,13,53,9
00019101,2021-12-15,5,2,43,65
00019102,2022-04-04,10,17,39,50
00019103,2022-05-30,2,7,41,25
00019104,2020-09-14,6,8,72,54
00019105,2020-04-22,27,16,80,71
00019106,2021-02-04,17,14,35,93
00019107,2020-08-19,17,14,63,22
00019108,2021-02-07,25,2,13,96
00019109,2022-03-27,24,15,86,90
00019110,2022-05-30,15,15,12,20
00019111,2022-04-28,22,6,54,82
00019112,2020-05-30,9,10,64,8
00019113,2020-04-04,7,16,86,85
00019114,2021-01-07,27,8,1,46
00019115,2022-08-26,26,4,8,88
00019116,2022-11-14,8,6,15,4
00019117,2022-02-19,17,6,26,4
00019118,2021-02-04,30,13,75,2
00019119,2020-01-19,20,9,4,100
00019120,2021-09-21,4,4,99,52
00019121,2021-06-28,31,20,99,6
00019122,2021-10-01,17,16,26,9
00019123,2020-05-30,11,13,78,24
00019124,2021-08-10,9,10,77,52
00019125,2021-02-07,29,5,83,97
00019126,2022-03-09,1,11,29,84
00019127,2021-01-16,30,2,85,18
00019128,2020-06-02,18,7,98,38
00019129,2021-09-28,21,13,43,71
00019130,2021-03-27,19,1,16,25
00019131,2022-05-30,31,5,61,95
00019132,2020-11-09,27,3,23,64
00019133,2022-08-11,16,2,51,11
00019134,2020-02-11,12,5,68,28
00019135,2021-05-30,13,16,23,70
00019136,2021-01-15,12,14,17,49
00019137,2020-06-04,31,15,51,81
00019138,2020-06-13,4,14,64,97
00019139,2022-04-30,2,9,82,71
00019140,2021-04-02,3,16,88,43
00019141,2020-12-10,24,4,54,62
00019142,2022-08-10,12,12,3,57
00019143,2022-02-27,18,2,14,86
00019144,2021-08-26,32,6,8,26
00019145,2021-04-22,11,6,97,96
00019146,2021-07-30,12,10,2,52
00019147,2022-11-07,16,11,12,22
00019148,2022-02-26,2,19,21,5
00019149,2020-05-30,24,18,82,35
00019150,2022-10-30,7,14,91,72
00019151,2020-02-16,13,19,49,93
00019152,2022-06-13,7,1,36,71
00019153,2022-01-12,21,3,70,55
00019154,2020-08-27,2,2,100,100
00019155,2020-06-14,32,8,91,44
00019156,2021-11-29,1,2,70,79
00019157,2022-10-30,24,13,80,81
00019158,2021-09-20,2,11,66,39
00019159,2021-11-24,4,7,48,58
00019160,2020-11-13,27,18,11,46
00019161,2020-08-18,6,16,62,34
00019162,2022-05-30,10,19,93,97
00019163,2022-10-30,31,1,41,76
00019164,2022-12-22,20,16,94,81
00019165,2021-07-30,6,14,89,21
00019166,2021-07-30,1,13,68,82
00019167,2022-07-30,32,17,54,60
00019168,2020-08-01,1,20,36,85
00019169,2020-05-30,8,20,19,73
00019170,2020-05-30,29,2,22,29
00019171,2021-01-12,25,9,35,76
00019172,2020-07-30,18,18,98,35
00019173,2020-08-27,19,4,42,9
00019174,2022-10-30,32,10,67,75
00019175,2021-05-30,19,3,9,74
00019176,2021-04-01,25,9,42,90
00019177,2020-02-16,9,19,66,60
00019178,2022-01-11,8,6,46,68
00019179,2020-03-01,8,17,36,56
00019180,2020-02-28,21,20,48,7
00019181,2020-08-09,22,17,2,26
00019182,2020-11-17,2,1,36,34
00019183,2020-03-30,12,13,26,18
00019184,2022-01-20,12,19,84,56
00019185,2021-06-04,24,11,77,61
00019186,2020-01-18,30,13,69,94
00019187,2021-09-25,5,18,11,76
00019188,2022-01-26,7,7,82,21
00019189,2021-08-26,19,5,5,48
00019190,2020-11-03,4,4,70,51
00019191,2020-08-21,15,5,53,50
00019192,2021-04-11,8,1,41,18
00019193,2021-03-01,7,18,2,57
00019194,2021-07-30,16,7,43,41
00019195,2022-07-30,16,6,80,69
00019196,2020-12-07,11,19,3,60
00019197,2020-07-30,32,8,67,89
00019198,2021-08-27,2,8,86,79
00019199,2020-06-02,11,5,76,50
00019200,2020-08-21,18,11,41,71
00019201,2022-07-30,11,4,12,14
00019202,2022-07-30,28,1,35,59
00019203,2020-11-15,3,13,69,51
00019204,2021-01-03,16,17,3,29
00019205,2022-06-01,17,20,35,26
00019206,2021-07-30,1,19,57,90
00019207,2020-12-08,3,7,27,83
00019208,2020-01-11,17,3,18,60
00019209,2022-01-05,10,11,86,38
00019210,2021-10-30,23,14,65,15
00019211,2022-02-05,24,6,71,70
00019212,2021-05-30,28,12,5,12
00019213,2021-07-30,21,10,91,97
00019214,2021-08-20,5,1,45,63
00019215,2020-06-17,27,13,11,94
00019216,2021-09-27,17,20,18,97
00019217,2022-12-06,11,3,67,49
00019218,2020-02-24,4,7,46,14
00019219,2020-07-30,27,10,3,72
00019220,2021-08-08,24,9,94,27
00019221,2020-09-19,9,2,79,32
00019222,2020-05-30,9,12,100,71
00019223,2022-06-29,20,3,5,88
00019224,2022-06-30,5,8,37,92
00019225,2022-11-12,10,18,75,14
00019226,2022-12-30,27,15,80,9
00019227,2021-07-30,4,19,7,11
00019228,2020-03-25,14,20,50,65
00019229,2020-06-28,1,9,31,57
00019230,2021-03-27,1,18,47,76
00019231,2020-01-13,15,4,20,99
00019232,2020-04-07,22,3,41,70
00019233,2021-03-24,29,8,86,3
00019234,2022-02-13,28,16,18,22
00019235,2022-04-04,22,14,88,69
00019236,2020-10-30,23,19,6,69
00019237,2022-06-16,4,4,85,9
00019238,2022-11-26,16,13,27,62
00019239,2021-06-23,7,16,20,95
00019240,2020-01-11,20,20,75,9
00019241,2021-07-30,9,19,73,55
00019242,2022-01-24,5,19,46,38
00019243,2022-05-30,7,18,41,57
00019244,2020-07-01,13,20,19,66
00019245,2022-06-08,5,1,6,49
00019246,2022-06-15,15,11,55,52
00019247,2020-09-27,13,7,3,35
00019248,2022-07-30,28,16,18,28
00019249,2021-11-26,18,10,23,99
00019250,2022-05-30,26,19,26,30
00019251,2020-06-23,30,16,44,80
00019252,2021-11-12,11,3,47,84
00019253,2021-01-10,23,2,53,59
00019254,2020-04-11,12,1,65,93
00019255,2022-10-01,29,19,57,86
00019256,2020-07-30,3,9,93,28
00019257,2021-07-30,16,12,86,22
00019258,2021-02-22,18,8,86,55
00019259,2020-12-01,31,20,20,21
00019260,2020-11-04,31,1,67,43
00019261,2020-12-15,10,19,17,77
00019262,2021-02-09,17,9,87,56
00019263,2021-05-30,7,4,25,39
00019264,2022-01-15,28,12,24,77
00019265,2022-07-30,8,1,51,67
00019266,2020-09-24,23,7,51,61
00019267,2022-11-10,23,3,83,88
00019268,2022-10-30,7,12,39,100
00019269,2022-02-17,13,5,79,79
00019270,2020-09-15,11,19,37,2
00019271,2020-11-25,7,13,37,72
00019272,2021-02-07,29,14,85,17
00019273,2022-03-24,22,12,89,95
00019274,2021-03-22,25,8,70,52
00019275,2020-07-30,4,17,2,8
00019276,2022-09-03,13,12,17,35
00019277,2020-03-03,13,4,67,28
00019278,2021-05-30,31,11,38,68
00019279,2022-08-13,32,11,21,98
00019280,2022-09-17,20,15,40,51
00019281,2020-08-17,28,3,73,54
00019282,2022-01-11,27,6,52,47
00019283,2021-08-27,27,6,69,36
00019284,2021-01-09,24,20,57,85
00019285,2020-03-14,4,9,54,59
00019286,2020-03-30,14,3,48,82
00019287,2021-06-15,28,11,5,48
00019288,2021-08-11,1,19,46,47
00019289,2022-12-10,21,17,45,92
00019290,2022-02-23,21,8,59,12
00019291,2020-07-30,29,19,48,13
00019292,2020-07-30,19,8,4,50
00019293,2021-11-19,7,12,4,32
00019294,2022-09-30,15,16,4,63
00019295,2022-11-23,16,12,53,86
00019296,2021-11-29,29,5,64,17
00019297,2022-02-06,28,13,24,88
00019298,2020-02-27,5,5,97,82
00019299,2022-01-26,6,12,56,6
00019300,2022-03-31,2,10,54,22
00019301,2020-10-30,20,14,26,48
00019302,2022-03-26,28,16,97,96
00019303,2020-04-04,4,12,4,26
00019304,2021-09-02,21,18,72,37
00019305,2022-04-28,4,2,70,47
00019306,2021-06-03,24,13,45,45
00019307,2022-08-09,1,3,81,87
00019308,2020-04-26,13,9,94,9
00019309,2020-01-11,24,2,80,85
00019310,2022-07-30,6,11,83,77
00019311,2021-03-17,30,7,11,45
00019312,2020-04-17,1,11,22,4
00019313,2022-12-06,21,12,48,77
00019314,2022-12-30,11,1,19,92
00019315,2021-03-06,13,7,93,24
00019316,2022-07-30,8,20,52,69
00019317,2022-11-14,24,18,45,83
00019318,2021-05-30,19,5,73,45
00019319,2022-05-30,15,7,35,64
00019320,2020-03-20,29,9,58,17
00019321,2022-06-09,26,2,94,99
00019322,2020-06-25,31,15,41,48
00019323,2020-12-15,4,13,7,10
00019324,2021-09-12,5,12,20,69
00019325,2022-02-14,10,2,93,57
00019326,2022-02-04,10,6,9,90
00019327,2022-09-03,7,13,59,73
00019328,2022-11-12,11,6,13,35
00019329,2022-02-03,32,16,6,30
00019330,2020-09-09,25,19,16,8
00019331,2021-05-30,12,13,9,30
00019332,2022-02-21,8,14,88,36
00019333,2021-02-15,15,17,14,27
00019334,2021-02-28,22,6,19,73
00019335,2020-05-30,29,6,17,93
00019336,2021-06-13,1,2,24,13
00019337,2022-02-24,29,13,18,97
00019338,2022-10-30,11,7,58,64
00019339,2021-03-28,13,2,75,80
00019340,2021-08-25,1,17,3,6
00019341,2022-12-19,10,17,67,24
00019342,2021-04-03,21,20,37,77
00019343,2020-03-16,26,4,44,97
00019344,2021-07-30,19,10,62,46
00019345,2021-11-25,14,20,7,60
00019346,2020-02-25,3,12,1,63
00019347,2022-06-01,14,19,21,97
00019348,2021-01-10,6,8,34,3
00019349,2020-02-28,22,12,82,57
00019350,2022-07-30,29,7,91,35
00019351,2022-09-03,20,16,51,59
00019352,2020-04-18,8,19,90,52
00019353,2022-12-19,29,8,30,58
00019354,2022-09-21,15,8,40,52
00019355,2020-03-22,30,6,7,57
00019356,2020-03-31,32,15,22,52
00019357,2022-01-19,14,3,5,81
00019358,2022-12-15,29,11,77,25
00019359,2022-03-11,13,1,7,11
00019360,2022-12-24,12,18,59,1
00019361,2022-03-15,15,10,63,22
00019362,2020-12-04,24,9,73,37
00019363,2022-09-19,5,9,63,34
00019364,2020-04-24,9,14,15,2
00019365,2020-06-20,25,18,23,90
00019366,2022-06-05,26,7,89,78
00019367,2020-05-30,10,3,54,64
00019368,2020-07-30,18,5,46,49
00019369,2021-04-11,8,1,51,99
00019370,2022-10-30,15,1,68,43
00019371,2022-04-10,3,5,41,64
00019372,2020-08-01,4,20,36,62
00019373,2021-06-02,6,2,55,16
00019374,2021-12-04,14,13,80,56
00019375,2021-04-16,32,18,34,62
00019376,2022-09-26,17,14,12,69
00019377,2021-08-04,4,16,99,33
00019378,2020-02-24,12,14,54,87
00019379,2021-11-23,31,20,45,78
00019380,2020-03-31,28,7,96,59
00019381,2021-08-23,3,1,24,29
00019382,2022-09-11,20,14,52,82
00019383,2022-12-20,13,1,56,6
00019384,2021-05-30,20,3,8,47
00019385,2022-11-21,6,17,43,66
00019386,2020-03-02,6,15,21,40
00019387,2021-08-04,18,15,11,17
00019388,2022-05-30,6,7,17,53
00019389,2021-11-14,19,15,31,89
00019390,2020-10-30,30,11,60,35
00019391,2021-10-30,24,16,55,14
00019392,2021-07-30,6,15,97,13
00019393,2022-05-30,9,1,49,49
00019394,2020-01-15,18,13,93,8
00019395,2021-10-30,28,16,64,67
00019396,2020-05-30,2,12,77,98
00019397,2022-12-29,25,14,54,35
00019398,2021-05-30,11,20,91,95
00019399,2022-04-26,24,14,59,38
00019400,2021-10-30,13,13,37,49
00019401,2022-06-06,21,1,54,9
00019402,2022-01-23,28,6,56,97
00019403,2020-12-03,25,7,43,81
00019404,2022-07-30,28,5,28,61
00019405,2021-12-08,9,4,71,86
00019406,2022-10-30,4,12,55,39
00019407,2021-07-30,1,4,31,94
00019408,2021-01-25,3,16,57,71
00019409,2020-03-01,6,11,42,78
00019410,2021-03-06,24,15,92,38
00019411,2021-04-19,15,11,81,48
00019412,2022-09-02,17,5,63,39
00019413,2020-01-21,32,5,49,80
00019414,2020-09-07,9,11,45,96
00019415,2021-03-07,1,5,16,8
00019416,2020-06-19,22,7,99,67
00019417,2021-10-30,18,5,86,95
00019418,2022-11-01,5,16,32,3
00019419,2020-10-30,13,16,28,64
00019420,2020-10-30,25,10,46,21
00019421,2020-09-22,25,1,29,50
00019422,2021-07-30,2,7,37,69
00019423,2020-09-20,15,9,85,74
00019424,2021-04-18,30,8,100,91
00019425,2021-12-17,17,3,20,78
00019426,2020-08-16,19,13,56,89
00019427,2021-07-30,31,2,17,99
00019428,2021-06-24,21,8,64,55
00019429,2021-03-23,22,5,71,70
00019430,2021-12-30,1,8,51,39
00019431,2020-06-23,26,13,92,14
00019432,2021-02-25,20,10,21,80
00019433,2022-12-15,18,10,94,41
00019434,2022-02-01,6,17,29,91
00019435,2020-04-18,26,14,43,36
00019436,2021-09-05,9,13,92,67
00019437,2020-06-24,20,9,53,76
00019438,2022-10-30,26,12,1,87
00019439,2021-02-08,13,2,85,1
00019440,2022-06-21,18,1,83,57
00019441,2021-08-22,2,9,99,81
00019442,2020-05-30,5,13,18,88
00019443,2021-08-06,19,10,66,47
00019444,2021-02-01,9,17,32,47
00019445,2020-06-21,29,14,84,33
00019446,2022-10-30,4,18,6,95
00019447,2020-05-30,15,17,77,39
00019448,2021-11-21,10,19,10,52
00019449,2022-12-16,22,13,83,13
00019450,2022-06-26,19,12,75,60
00019451,2020-02-11,31,11,97,10
00019452,2020-01-02,15,20,27,96
00019453,2021-01-27,5,20,72,74
00019454,2022-01-08,22,5,98,88
00019455,2021-10-30,26,18,37,16
