FOLIO,FECHA,ESTADO,CIUDAD,TIENDA,EMPLEADO
00015071,09/ago/21,13,10,60,3
00015072,21/abr/21,15,9,89,7
00015073,30/jul/22,3,12,70,80
00015074,02/mar/21,26,17,36,50
00015075,30/may/22,3,1,20,64
00015076,20/sep/20,6,5,73,50
00015077,30/jul/21,18,6,34,19
00015078,09/jun/21,27,6,86,52
00015079,30/oct/21,20,11,76,33
00015080,10/ene/22,13,6,60,89
00015081,15/feb/22,19,11,83,74
00015082,03/sep/22,15,1,33,78
00015083,29/ago/20,8,6,33,66
00015084,28/feb/20,13,1,72,22
00015085,06/abr/21,19,4,46,61
00015086,18/nov/21,17,14,6,17
00015087,19/ene/22,25,11,85,77
00015088,30/may/21,19,14,28,93
00015089,12/ene/21,25,17,53,70
00015090,02/ene/20,7,2,51,66
00015091,14/abr/20,25,1,28,6
00015092,17/ago/22,29,10,22,62
00015093,30/oct/22,30,15,6,79
00015094,06/mar/20,27,20,6,89
00015095,26/jun/21,22,17,5,14
00015096,03/sep/21,31,19,88,49
00015097,21/mar/21,31,20,58,83
00015098,30/oct/22,1,11,33,3
00015099,30/may/21,9,5,79,75
00015100,03/ene/21,32,12,94,77
00015101,23/feb/22,15,9,44,93
00015102,06/ene/22,15,8,15,58
00015103,28/jun/20,1,13,71,20
00015104,30/may/20,4,3,88,65
00015105,17/ene/22,25,16,19,66
00015106,16/ene/20,22,20,51,50
00015107,23/feb/22,4,9,22,11
00015108,08/sep/20,23,7,31,93
00015109,24/dic/22,26,2,64,11
00015110,19/nov/22,10,9,24,34
00015111,30/may/20,25,16,38,100
00015112,03/feb/22,17,9,47,81
00015113,08/ago/21,32,18,67,34
00015114,06/nov/20,21,19,25,13
00015115,14/ago/20,21,20,25,18
00015116,30/dic/21,9,15,6,94
00015117,24/ene/22,16,7,27,31
00015118,25/nov/20,7,19,68,65
00015119,12/jun/20,16,6,46,8
00015120,20/mar/22,30,5,63,18
00015121,30/may/21,27,16,85,90
00015122,14/sep/22,30,10,65,86
00015123,30/ago/20,8,2,64,80
00015124,12/sep/22,18,10,98,7
00015125,14/dic/21,25,9,85,3
00015126,30/oct/20,28,8,58,40
00015127,05/ene/21,18,1,61,10
00015128,27/dic/22,32,16,88,83
00015129,20/abr/20,30,18,3,98
00015130,30/oct/21,10,9,70,25
00015131,01/abr/21,13,9,33,57
00015132,20/nov/21,11,12,66,25
00015133,28/ene/21,21,3,39,45
00015134,16/nov/21,32,17,24,81
00015135,30/ene/22,27,19,53,20
00015136,25/sep/22,15,17,89,46
00015137,12/ene/21,13,11,95,83
00015138,30/jul/21,19,5,73,39
00015139,30/jul/20,23,15,83,66
00015140,18/abr/21,31,5,78,67
00015141,19/sep/22,31,19,73,48
00015142,30/jul/21,18,9,75,29
00015143,13/sep/22,8,14,52,91
00015144,17/sep/20,4,2,29,29
00015145,30/jul/22,17,5,2,20
00015146,13/ago/21,11,10,68,69
00015147,23/sep/20,11,17,82,44
00015148,09/ago/21,27,4,9,51
00015149,31/abr/20,25,2,84,87
00015150,30/oct/20,16,1,14,3
00015151,29/dic/21,22,9,31,77
00015152,06/feb/21,23,5,56,73
00015153,02/sep/22,2,1,49,2
00015154,22/ago/20,27,15,62,4
00015155,30/jul/22,32,15,72,10
00015156,21/mar/20,9,8,17,56
00015157,22/sep/20,20,3,8,86
00015158,30/may/20,25,14,13,85
00015159,27/mar/21,1,10,20,81
00015160,30/may/21,3,18,60,27
00015161,30/jul/21,1,3,85,96
00015162,22/nov/20,10,18,75,34
00015163,30/may/20,2,9,14,47
00015164,30/may/21,20,16,88,1
00015165,11/feb/22,31,20,3,11
00015166,30/jul/20,29,17,71,8
00015167,12/nov/21,18,10,5,36
00015168,28/feb/22,13,11,2,17
00015169,20/sep/20,24,9,72,20
00015170,30/may/20,28,14,93,30
00015171,07/mar/21,23,15,88,9
00015172,29/nov/20,23,10,94,25
00015173,22/abr/21,15,6,62,79
00015174,14/feb/21,25,15,93,25
00015175,31/abr/21,22,6,45,24
00015176,30/oct/22,16,10,62,13
00015177,30/jul/21,23,1,49,35
00015178,16/ene/22,29,7,41,5
00015179,02/sep/21,20,9,91,98
00015180,25/mar/22,32,8,85,87
00015181,08/mar/20,18,3,94,38
00015182,13/ene/21,14,16,85,50
00015183,04/abr/21,10,20,19,21
00015184,11/mar/20,13,17,30,17
00015185,30/jul/21,19,11,20,16
00015186,30/may/20,3,20,4,53
00015187,20/feb/21,15,13,77,34
00015188,30/may/20,18,3,82,93
00015189,31/ene/22,26,20,6,13
00015190,21/sep/20,28,2,72,61
00015191,14/ago/21,20,16,80,46
00015192,19/mar/22,3,8,68,33
00015193,30/jul/22,29,5,52,8
00015194,13/jun/20,21,8,63,47
00015195,23/abr/21,10,20,34,86
00015196,09/mar/22,15,17,59,95
00015197,14/ene/21,20,14,2,46
00015198,06/ene/21,11,12,88,55
00015199,30/may/22,29,12,73,54
00015200,31/ene/20,25,8,98,76
00015201,15/feb/22,1,1,82,24
00015202,30/jul/20,9,12,53,82
00015203,05/mar/20,6,4,53,84
00015204,06/feb/21,32,8,51,54
00015205,26/dic/22,14,13,76,1
00015206,11/mar/20,19,13,89,84
00015207,21/jun/21,18,2,41,42
00015208,30/may/21,21,5,71,27
00015209,19/dic/20,24,11,9,28
00015210,13/feb/21,23,12,89,94
00015211,07/feb/20,5,6,11,29
00015212,30/oct/21,5,1,9,42
00015213,30/jul/21,29,4,31,25
00015214,29/sep/21,17,11,80,14
00015215,13/jun/20,26,16,58,53
00015216,17/nov/22,4,11,51,74
00015217,30/may/20,28,14,8,12
00015218,10/abr/21,20,10,66,25
00015219,19/dic/21,31,2,70,68
00015220,20/abr/20,32,13,60,44
00015221,30/may/20,16,20,13,15
00015222,08/abr/22,14,11,26,59
00015223,29/mar/21,27,3,47,78
00015224,11/dic/22,23,8,59,41
00015225,26/abr/22,32,4,38,30
00015226,30/may/22,3,15,65,50
00015227,05/jun/20,1,4,67,82
00015228,19/mar/22,4,5,21,77
00015229,17/dic/20,10,7,58,90
00015230,22/sep/21,23,14,23,97
00015231,05/ago/21,16,11,39,60
00015232,24/mar/21,29,2,55,14
00015233,30/jul/22,25,20,19,32
00015234,20/mar/21,4,1,75,98
00015235,26/feb/22,17,5,62,41
00015236,19/abr/21,21,16,5,12
00015237,30/may/20,9,10,33,66
00015238,09/ago/22,20,10,37,16
00015239,30/oct/21,31,4,75,16
00015240,26/feb/20,3,2,93,61
00015241,27/mar/20,25,14,98,77
00015242,30/may/22,26,20,28,8
00015243,02/ago/20,25,9,76,87
00015244,25/abr/20,10,8,65,56
00015245,20/jun/20,23,12,32,28
00015246,30/oct/21,30,11,6,85
00015247,30/may/21,21,1,67,6
00015248,30/jul/21,30,8,26,96
00015249,26/dic/21,6,14,99,29
00015250,22/dic/22,9,19,50,1
00015251,30/may/21,19,13,99,49
00015252,30/sep/22,3,9,3,33
00015253,03/mar/20,12,12,48,79
00015254,08/feb/21,28,3,95,72
00015255,11/feb/21,24,8,20,63
00015256,05/feb/22,18,6,87,46
00015257,12/mar/20,10,16,51,17
00015258,30/oct/22,2,7,20,42
00015259,30/may/22,18,5,97,61
00015260,03/abr/22,31,18,7,9
00015261,30/oct/21,10,20,57,64
00015262,02/feb/22,27,2,55,65
00015263,27/dic/22,3,15,94,22
00015264,30/may/21,9,9,55,85
00015265,01/ene/22,3,8,50,4
00015266,30/jul/22,19,8,96,7
00015267,07/nov/20,30,4,65,50
00015268,07/sep/22,19,6,89,14
00015269,30/may/22,32,11,59,88
00015270,30/may/21,9,5,51,90
00015271,03/jun/22,24,17,23,9
00015272,26/jun/20,18,10,58,99
00015273,30/oct/20,20,10,89,75
00015274,11/dic/21,10,15,86,1
00015275,22/jun/20,2,13,15,23
00015276,20/jun/22,17,15,90,34
00015277,27/abr/22,30,19,51,88
00015278,15/jun/20,23,9,52,29
00015279,12/dic/21,2,17,78,19
00015280,28/feb/22,19,3,83,38
00015281,30/jul/21,24,9,53,58
00015282,14/feb/21,23,17,61,85
00015283,03/mar/21,15,16,21,68
00015284,10/ene/22,23,17,6,3
00015285,30/jul/20,13,4,33,5
00015286,05/sep/22,20,8,36,76
00015287,07/sep/22,24,8,63,58
00015288,27/abr/21,21,7,99,90
00015289,30/jul/21,21,12,69,85
00015290,10/feb/22,31,18,14,63
00015291,30/oct/22,23,15,70,36
00015292,06/ene/21,15,13,7,75
00015293,27/ago/22,30,5,96,75
00015294,30/may/20,19,15,13,22
00015295,26/jun/22,22,6,39,49
00015296,09/ago/20,1,19,24,55
00015297,28/sep/20,8,6,22,2
00015298,12/dic/22,16,3,84,13
00015299,30/may/22,4,19,88,39
00015300,30/jul/21,3,16,15,49
00015301,12/sep/20,8,1,21,69
00015302,24/nov/21,18,7,2,18
00015303,30/oct/20,9,5,53,2
00015304,30/jul/21,10,18,58,63
00015305,08/nov/21,3,9,99,80
00015306,10/mar/21,20,14,51,56
00015307,30/jun/20,1,2,67,97
00015308,25/nov/20,10,14,69,7
00015309,30/oct/21,7,20,59,98
00015310,08/feb/21,1,7,80,5
00015311,31/abr/22,28,4,44,83
00015312,31/ago/22,16,13,50,100
00015313,07/feb/22,4,11,92,56
00015314,22/abr/20,16,5,60,16
00015315,08/ene/21,32,9,98,93
00015316,04/sep/21,1,13,1,70
00015317,29/jun/22,10,6,54,89
00015318,26/abr/22,9,2,6,82
00015319,18/dic/20,14,18,48,74
00015320,21/ene/21,7,14,59,57
00015321,28/nov/22,3,18,44,94
00015322,30/oct/20,8,6,69,65
00015323,14/feb/21,27,3,46,13
00015324,20/nov/20,18,6,31,4
00015325,12/sep/22,10,13,95,66
00015326,25/feb/21,4,6,43,6
00015327,30/may/22,5,17,77,53
00015328,30/may/21,5,6,47,70
00015329,24/abr/22,2,6,55,88
00015330,16/dic/20,19,3,44,61
00015331,16/ene/22,16,2,4,43
00015332,30/may/22,18,20,42,84
00015333,30/jul/20,22,4,96,18
00015334,30/nov/20,2,8,5,40
00015335,26/mar/22,19,10,89,57
00015336,23/dic/22,26,19,66,63
00015337,30/may/22,23,13,26,9
00015338,30/oct/20,31,9,96,64
00015339,11/ago/22,23,14,53,55
00015340,05/mar/21,17,18,53,15
00015341,06/jun/21,17,17,7,89
00015342,30/may/20,15,5,48,64
00015343,09/jun/21,9,17,10,94
00015344,25/sep/21,18,9,57,47
00015345,16/nov/21,21,12,9,29
00015346,20/abr/20,6,12,93,47
00015347,08/jun/22,12,18,79,68
00015348,12/dic/22,32,1,10,47
00015349,01/mar/22,31,7,8,19
00015350,27/nov/22,6,3,19,51
00015351,30/jul/20,20,10,59,86
00015352,30/dic/21,11,15,23,6
00015353,06/ene/20,16,18,58,1
00015354,26/dic/20,28,2,5,54
00015355,16/sep/21,6,7,80,53
00015356,16/dic/21,18,9,94,44
00015357,17/ago/22,27,13,66,74
00015358,12/abr/20,32,17,98,52
00015359,12/dic/21,25,17,23,100
00015360,30/dic/22,30,5,16,94
00015361,28/nov/20,19,1,64,79
00015362,31/abr/22,14,14,57,49
00015363,17/ene/20,1,1,78,6
00015364,30/jul/22,10,6,29,77
00015365,01/ene/21,2,16,83,43
00015366,16/ene/20,3,7,97,15
00015367,30/may/22,19,6,17,78
00015368,02/abr/20,26,14,75,16
00015369,30/dic/22,32,17,98,81
00015370,07/mar/21,17,19,91,12
00015371,19/ago/21,1,5,48,100
00015372,03/sep/21,26,9,37,26
00015373,30/jul/20,24,9,58,92
00015374,05/sep/22,11,4,53,35
00015375,10/dic/20,3,19,53,25
00015376,11/ene/21,12,8,17,23
00015377,26/mar/20,6,12,83,61
00015378,03/ene/20,23,6,23,29
00015379,30/oct/22,27,19,27,59
00015380,24/jun/22,22,12,9,100
00015381,02/ago/21,1,2,66,24
00015382,02/sep/22,27,12,81,25
00015383,10/nov/21,6,16,18,61
00015384,30/may/20,21,3,51,14
00015385,22/ene/22,3,5,100,44
00015386,01/jun/20,1,5,44,46
00015387,08/ene/20,29,12,91,43
00015388,05/feb/20,3,11,50,57
00015389,12/jun/20,23,7,84,5
00015390,30/may/21,3,13,21,34
00015391,08/dic/22,11,19,84,70
00015392,30/may/21,20,11,9,35
00015393,22/ene/22,15,6,84,69
00015394,08/sep/20,19,19,54,24
00015395,30/may/22,21,7,83,85
00015396,30/oct/21,10,11,92,34
00015397,14/abr/21,31,19,46,68
00015398,29/nov/20,12,19,92,4
00015399,14/dic/21,19,8,80,85
00015400,18/jun/20,7,17,95,21
00015401,03/ago/22,6,18,56,41
00015402,30/may/22,1,17,45,39
00015403,17/ene/20,32,15,51,34
00015404,16/ene/22,1,4,63,50
00015405,01/feb/22,12,4,100,58
00015406,30/may/20,3,9,84,23
00015407,09/mar/21,9,6,2,33
00015408,05/feb/20,26,10,89,37
00015409,30/dic/20,6,18,26,59
00015410,01/nov/21,27,13,15,60
00015411,05/sep/22,27,7,26,98
00015412,03/sep/22,8,8,62,74
00015413,30/jul/20,17,7,96,53
00015414,30/dic/21,23,3,22,62
00015415,30/may/22,28,19,25,39
00015416,18/feb/22,18,12,10,32
00015417,16/ago/21,15,12,53,12
00015418,05/sep/21,28,11,13,6
00015419,24/ago/21,32,9,72,41
00015420,30/may/22,19,3,91,95
00015421,27/ago/20,22,1,70,23
00015422,14/jun/20,20,19,41,7
00015423,15/ago/20,17,9,91,15
00015424,06/ago/21,18,3,56,56
00015425,08/feb/22,6,9,54,27
00015426,22/dic/22,5,5,6,81
00015427,30/may/20,18,4,39,53
00015428,30/jul/20,15,20,47,95
00015429,30/oct/22,26,19,58,45
00015430,07/mar/22,23,3,3,86
00015431,11/feb/22,18,15,85,26
00015432,30/nov/21,13,3,83,6
00015433,16/mar/20,28,4,22,29
00015434,29/ene/21,25,8,93,3
00015435,20/ene/22,17,1,78,50
00015436,26/sep/22,30,11,24,40
00015437,30/ago/22,4,5,61,79
00015438,30/oct/21,30,13,58,36
00015439,26/ene/22,21,5,3,77
00015440,30/may/21,19,11,87,80
00015441,30/oct/20,32,19,86,38
00015442,28/feb/21,14,14,90,66
00015443,19/ago/20,31,13,43,43
00015444,30/jul/21,24,12,22,96
00015445,12/ago/20,20,13,84,69
00015446,30/may/21,31,15,29,22
00015447,30/jul/20,14,11,29,69
00015448,19/abr/21,14,13,79,48
00015449,30/jul/22,11,20,51,57
00015450,30/dic/22,12,5,12,7
00015451,30/jul/22,19,1,16,34
00015452,15/jun/20,12,11,30,12
00015453,04/sep/21,22,18,22,9
00015454,15/abr/20,15,11,84,97
00015455,30/may/20,1,17,59,79
00015456,10/sep/22,31,9,43,70
00015457,28/jun/21,32,20,27,48
00015458,22/nov/21,9,17,85,7
00015459,30/oct/21,24,1,75,68
00015460,05/ene/21,11,5,42,80
00015461,20/jun/20,12,13,70,68
00015462,30/jul/21,14,4,9,44
00015463,25/sep/22,21,4,36,99
00015464,30/oct/21,30,6,20,81
00015465,30/oct/21,4,17,63,63
00015466,16/jun/21,30,12,26,47
00015467,02/feb/22,7,6,6,54
00015468,30/mar/22,24,14,16,98
00015469,02/ene/22,17,16,39,7
00015470,10/mar/22,9,11,76,24
00015471,30/oct/20,16,9,25,54
00015472,27/ago/20,10,14,56,92
00015473,18/ene/22,9,8,2,13
00015474,06/abr/20,7,2,10,81
00015475,05/jun/22,21,15,96,6
00015476,30/oct/21,27,10,9,43
00015477,08/dic/22,32,17,69,92
00015478,12/nov/21,15,13,28,64
00015479,30/may/20,14,15,30,46
00015480,02/sep/21,28,17,88,71
00015481,30/jul/22,14,1,69,31
00015482,30/may/21,20,7,62,69
00015483,23/nov/20,13,18,76,26
00015484,12/dic/22,10,9,9,78
00015485,16/sep/20,28,7,71,44
00015486,30/oct/20,3,10,3,55
00015487,10/sep/20,3,19,88,51
00015488,01/mar/20,4,4,11,85
00015489,10/abr/22,13,16,3,53
00015490,03/mar/22,31,2,90,93
00015491,30/oct/21,21,20,70,61
00015492,19/ene/20,11,1,97,65
00015493,30/oct/20,31,7,85,83
00015494,19/feb/21,31,3,19,100
00015495,30/oct/20,2,2,59,79
00015496,11/abr/21,10,16,79,39
00015497,25/dic/21,23,13,16,35
00015498,05/sep/20,27,15,55,75
00015499,30/jul/22,23,20,4,74
00015500,30/may/22,20,4,68,11
00015501,01/ene/21,16,2,38,26
00015502,29/dic/22,30,3,39,95
00015503,14/sep/22,19,19,51,38
00015504,16/sep/21,32,13,80,45
00015505,15/mar/21,24,9,31,93
00015506,01/jun/20,17,3,44,45
00015507,30/oct/21,24,12,82,100
00015508,30/jul/21,11,15,91,32
00015509,30/oct/20,19,10,46,26
00015510,23/nov/22,32,1,70,10
00015511,30/oct/21,3,4,5,79
00015512,08/feb/21,6,12,87,93
00015513,07/mar/20,12,18,17,75
00015514,30/oct/20,3,18,72,79
00015515,25/mar/21,2,12,88,8
00015516,30/jul/20,31,3,61,32
00015517,02/mar/21,26,8,6,94
00015518,30/jul/20,6,14,51,100
00015519,22/nov/21,29,10,12,66
00015520,18/abr/22,6,18,20,8
00015521,24/ene/22,14,20,72,28
00015522,30/may/22,15,14,20,79
00015523,12/nov/22,5,4,11,89
00015524,30/may/22,12,17,26,70
00015525,17/abr/22,13,10,64,16
00015526,29/sep/21,12,14,63,62
00015527,03/ene/20,2,12,74,15
00015528,02/ene/20,26,18,83,2
00015529,30/may/22,28,8,11,36
00015530,30/oct/20,27,9,82,68
00015531,30/jul/22,14,17,69,84
00015532,04/dic/20,8,20,65,97
00015533,30/jul/21,10,10,12,17
00015534,18/abr/21,18,8,93,8
00015535,30/abr/22,31,9,48,7
00015536,21/abr/22,25,6,47,7
00015537,18/ago/20,10,10,85,59
00015538,15/ene/20,27,3,2,38
00015539,26/abr/22,11,10,84,49
00015540,30/may/22,6,4,53,18
00015541,30/may/20,17,17,64,10
00015542,30/jul/20,25,19,97,10
00015543,20/nov/20,1,2,51,56
00015544,07/jun/22,5,6,40,78
00015545,01/dic/21,17,15,66,96
00015546,01/nov/20,18,10,72,55
00015547,28/ene/22,16,18,8,36
00015548,10/feb/22,24,5,22,12
00015549,28/feb/22,5,16,20,53
00015550,03/ago/22,5,16,9,24
00015551,08/ago/20,9,12,60,83
00015552,30/may/20,28,17,34,77
00015553,18/dic/22,9,5,53,80
00015554,15/jun/20,14,11,99,94
00015555,28/sep/20,6,12,66,19
00015556,25/dic/21,29,7,59,9
00015557,30/oct/20,9,12,48,59
00015558,11/jun/20,1,15,20,49
00015559,11/abr/21,1,17,82,47
00015560,27/abr/20,24,5,54,95
00015561,24/feb/21,14,4,40,56
00015562,17/sep/20,32,9,23,82
00015563,18/dic/20,2,3,6,51
00015564,30/may/20,8,14,33,14
00015565,06/abr/20,20,20,88,51
00015566,30/dic/22,11,1,19,80
00015567,21/abr/22,16,20,41,20
00015568,06/ene/21,31,2,7,80
00015569,12/mar/21,11,3,33,26
00015570,30/jul/22,19,2,17,10
00015571,09/ago/22,10,10,65,95
00015572,24/ene/20,2,3,2,33
00015573,18/dic/22,13,11,32,66
00015574,30/oct/21,1,15,14,24
00015575,30/may/21,2,2,18,61
00015576,24/jun/20,3,20,100,22
00015577,13/nov/21,13,5,94,8
00015578,29/abr/20,8,18,8,89
00015579,10/jun/21,32,2,11,73
00015580,20/ene/21,18,15,68,65
00015581,30/may/21,22,17,8,57
00015582,10/dic/22,26,17,31,3
00015583,28/feb/21,2,9,34,35
00015584,09/feb/21,6,2,18,31
00015585,30/oct/21,29,4,74,21
00015586,30/oct/20,25,16,87,77
00015587,07/ago/21,16,20,32,9
00015588,19/ago/21,12,6,38,26
00015589,07/feb/20,14,12,21,18
00015590,06/sep/20,26,19,62,32
00015591,13/mar/21,3,14,30,21
00015592,17/ene/21,20,5,52,93
00015593,30/oct/20,30,16,70,29
00015594,27/dic/20,19,9,44,23
00015595,30/jul/20,14,15,94,28
00015596,30/oct/22,5,11,45,100
00015597,30/may/20,15,10,80,92
00015598,26/dic/20,29,6,10,63
00015599,30/jul/20,11,15,44,39
00015600,30/oct/20,2,10,91,60
00015601,14/ago/20,22,20,100,18
00015602,19/nov/22,24,19,34,90
00015603,14/nov/20,5,10,88,13
00015604,09/abr/20,25,4,77,61
00015605,12/feb/20,1,5,25,74
00015606,13/mar/20,15,18,47,93
00015607,25/abr/20,15,4,92,76
00015608,30/jul/21,2,5,14,62
00015609,30/may/22,15,8,13,88
00015610,27/feb/20,27,7,40,9
00015611,30/may/20,13,14,27,86
00015612,30/jul/22,6,2,97,65
00015613,30/oct/21,25,4,40,52
00015614,06/dic/21,26,2,78,85
00015615,16/ago/22,32,8,60,81
00015616,28/mar/20,9,20,18,44
00015617,01/nov/21,11,5,54,52
00015618,30/may/20,1,18,65,13
00015619,14/ene/20,3,6,29,77
00015620,07/ene/20,28,20,3,75
00015621,30/may/20,11,11,3,60
00015622,25/feb/22,8,12,83,19
00015623,30/oct/22,30,5,52,63
00015624,18/feb/21,13,1,67,91
00015625,10/ene/20,32,16,10,95
00015626,11/sep/22,1,7,98,75
00015627,03/feb/21,1,17,14,46
00015628,23/ago/22,15,10,62,97
00015629,27/abr/21,13,6,66,55
00015630,21/abr/22,28,14,70,100
00015631,30/may/22,18,9,29,59
00015632,25/sep/22,20,5,87,72
00015633,13/sep/21,3,10,12,58
00015634,07/mar/22,32,11,30,17
00015635,02/sep/20,9,8,81,48
00015636,06/jun/20,24,9,1,64
00015637,27/feb/20,22,7,44,81
00015638,30/jul/20,8,14,80,96
00015639,14/nov/20,2,18,54,49
00015640,27/feb/22,23,1,49,59
00015641,30/jul/21,10,6,45,53
00015642,22/nov/20,14,15,21,23
00015643,30/oct/21,31,11,79,62
00015644,16/nov/20,18,15,55,28
00015645,19/abr/21,10,13,31,92
00015646,08/abr/20,21,12,87,66
00015647,30/oct/20,20,4,4,51
00015648,16/ene/21,10,14,93,76
00015649,30/may/22,26,20,66,16
00015650,19/abr/21,3,19,52,44
00015651,30/jul/20,14,3,4,29
00015652,19/nov/20,18,20,93,41
00015653,30/jul/21,27,10,78,84
00015654,25/ene/21,18,9,81,65
00015655,03/mar/22,32,11,74,84
00015656,20/mar/20,7,16,98,75
00015657,24/abr/22,5,6,70,12
00015658,03/nov/22,5,2,80,4
00015659,30/jul/21,4,12,20,68
00015660,30/may/20,25,1,25,60
00015661,12/mar/21,26,15,58,21
00015662,30/jul/20,7,16,71,81
00015663,29/ago/20,20,2,64,39
00015664,28/ene/20,17,18,94,48
00015665,30/may/22,7,1,65,37
00015666,30/jul/22,30,7,32,81
00015667,16/nov/21,12,8,81,2
00015668,10/jun/22,5,18,85,55
00015669,24/jun/22,32,4,6,25
00015670,07/ene/20,27,20,57,45
00015671,01/feb/22,14,4,27,95
00015672,05/mar/22,25,12,44,96
00015673,07/dic/20,29,20,78,16
00015674,30/jul/21,10,16,63,34
00015675,20/abr/22,28,16,71,33
00015676,15/ene/20,14,4,22,81
00015677,05/ago/20,22,18,72,91
00015678,27/abr/20,22,12,79,47
00015679,11/ago/20,28,14,63,49
00015680,18/ene/21,8,19,38,35
00015681,04/dic/20,28,5,70,62
00015682,30/oct/22,13,14,35,65
00015683,19/nov/21,18,14,4,71
00015684,30/may/20,6,1,35,27
00015685,06/jun/20,16,16,41,74
00015686,27/abr/22,18,10,65,40
00015687,20/mar/22,30,16,27,87
00015688,10/ago/21,12,13,42,18
00015689,16/abr/20,18,10,59,89
00015690,30/jul/21,2,6,94,74
00015691,06/feb/20,1,19,21,21
00015692,27/ago/22,18,15,65,44
00015693,28/feb/20,13,12,14,11
00015694,22/nov/20,23,6,76,6
00015695,16/sep/21,10,20,11,48
00015696,30/may/21,22,18,43,12
00015697,31/abr/22,30,18,16,63
00015698,30/may/20,21,20,87,51
00015699,30/may/20,5,18,47,78
00015700,23/feb/20,8,16,79,84
00015701,07/jun/22,15,14,15,54
00015702,30/may/21,27,10,85,22
00015703,18/dic/20,31,19,42,17
00015704,29/jun/22,18,5,47,37
00015705,30/jul/22,19,12,20,8
00015706,24/sep/22,29,1,42,39
00015707,10/dic/21,7,11,4,12
00015708,31/ene/21,27,3,47,79
00015709,10/nov/22,31,9,53,19
00015710,19/abr/20,11,3,27,89
00015711,30/oct/20,20,14,4,44
00015712,30/oct/22,9,15,91,57
00015713,14/abr/21,17,18,5,27
00015714,08/ago/21,29,12,75,66
00015715,05/dic/20,21,18,25,62
00015716,03/dic/20,26,4,2,7
00015717,07/abr/22,13,13,72,84
00015718,28/nov/20,16,3,92,87
00015719,13/ago/21,17,16,27,14
00015720,13/sep/22,27,7,79,94
00015721,28/feb/22,23,17,29,31
00015722,10/ago/20,2,13,80,53
00015723,30/may/20,23,14,21,6
00015724,30/may/22,16,12,94,58
00015725,06/nov/20,1,15,33,96
00015726,30/jul/20,8,15,52,33
00015727,22/dic/20,10,3,75,9
00015728,27/sep/22,17,16,93,36
00015729,30/jul/21,5,15,3,31
00015730,24/ago/21,4,6,65,22
00015731,03/dic/20,14,14,10,30
00015732,04/ago/21,11,5,70,76
00015733,30/may/20,26,16,15,16
00015734,30/may/21,12,14,40,87
00015735,02/sep/22,5,10,86,45
00015736,23/nov/22,18,7,34,34
00015737,30/may/20,24,15,57,50
00015738,12/dic/21,15,15,20,98
00015739,23/dic/21,31,14,88,64
00015740,14/abr/21,29,14,75,59
00015741,07/nov/21,23,15,95,55
00015742,26/dic/22,17,6,14,29
00015743,09/abr/21,7,18,30,41
00015744,24/feb/22,13,13,2,71
00015745,12/abr/22,27,19,19,7
00015746,08/sep/22,26,2,94,12
00015747,03/nov/21,25,13,36,92
00015748,31/ene/21,13,10,19,95
00015749,24/dic/22,13,10,29,48
00015750,03/mar/21,27,2,1,57
00015751,21/mar/20,14,2,60,40
00015752,17/nov/21,9,14,50,35
00015753,30/oct/22,16,15,84,71
00015754,07/sep/22,17,11,26,66
00015755,08/ene/21,18,13,63,11
00015756,01/jun/20,15,18,80,45
00015757,16/dic/22,29,12,22,26
00015758,04/nov/21,15,4,3,69
00015759,17/feb/21,9,3,69,49
00015760,28/feb/21,12,14,87,30
00015761,06/nov/21,19,14,72,42
00015762,29/ene/22,6,11,75,28
00015763,30/jul/20,18,5,6,65
00015764,23/ago/21,29,6,28,79
00015765,27/ago/20,18,3,66,91
00015766,30/oct/22,23,5,87,34
00015767,26/ago/21,27,3,72,42
00015768,03/feb/21,20,2,18,5
00015769,04/sep/20,12,9,17,53
00015770,17/nov/22,20,8,74,43
00015771,15/nov/21,25,13,36,31
00015772,17/dic/20,26,19,83,31
00015773,24/nov/22,31,5,50,14
00015774,29/mar/22,10,12,75,99
00015775,17/abr/22,32,15,12,17
00015776,19/feb/20,18,5,99,41
00015777,30/may/20,2,2,11,94
00015778,31/mar/22,18,17,56,46
00015779,10/ago/21,26,9,98,74
00015780,06/jun/22,23,15,6,8
00015781,21/abr/22,13,20,98,23
00015782,31/sep/20,29,11,28,11
00015783,30/abr/21,11,10,86,74
00015784,30/jul/22,9,11,58,89
00015785,30/abr/21,4,17,69,44
00015786,19/ago/21,14,10,72,56
00015787,17/feb/22,8,7,22,52
00015788,13/feb/20,23,2,77,33
00015789,30/oct/22,9,20,80,39
00015790,14/feb/22,8,16,64,52
00015791,03/abr/22,19,15,37,38
00015792,30/may/21,20,8,65,28
00015793,28/dic/21,15,8,54,80
00015794,14/nov/21,28,15,4,9
00015795,30/jul/22,28,5,89,80
00015796,30/may/22,12,12,31,54
00015797,27/nov/22,27,8,70,53
00015798,30/may/20,25,1,32,72
00015799,21/feb/20,13,4,27,92
00015800,18/abr/21,13,14,28,29
00015801,05/feb/22,14,4,1,36
00015802,08/mar/22,27,10,96,83
00015803,30/jul/20,7,20,85,90
00015804,22/nov/20,18,16,70,39
00015805,31/sep/21,25,4,50,54
00015806,14/jun/20,12,7,60,42
00015807,03/mar/20,16,18,27,67
00015808,30/oct/21,15,1,57,71
00015809,23/ago/21,12,20,12,45
